"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","fecha"
"805853732","1560262728299663360",2022-08-18 13:49:57,"munimardelplata","Seguimos trabajando por una ciudad cada vez más segura y transitable para todos.","Twitter for iPhone",80,"1560262725304872960","805853732","munimardelplata",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/munimardelplata/status/1560262728299663360","Municipalidad de General Pueyrredon","","Cuenta oficial de la Municipalidad de General Pueyrredon","https://t.co/57yNI4vuqR",FALSE,81584,891,122,18331,1784,2012-09-06 02:14:27,TRUE,"https://t.co/57yNI4vuqR","http://www.mardelplata.gob.ar",,"https://pbs.twimg.com/profile_banners/805853732/1637682308","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1463980887742115840/duWI00oN_normal.jpg",2022-08-18 13:49:57
"805853732","1560262725304872960",2022-08-18 13:49:56,"munimardelplata","<U+0001F4AF> <U+0001F698> Estas obras son muy importantes porque facilitan el tránsito de los marplatenses que todos los días se mueven por la ciudad para ir trabajar, llevar los chicos a la escuela o cumplir con sus tareas diarias.","Twitter for iPhone",210,"1560262722406584321","805853732","munimardelplata",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/munimardelplata/status/1560262725304872960","Municipalidad de General Pueyrredon","","Cuenta oficial de la Municipalidad de General Pueyrredon","https://t.co/57yNI4vuqR",FALSE,81584,891,122,18331,1784,2012-09-06 02:14:27,TRUE,"https://t.co/57yNI4vuqR","http://www.mardelplata.gob.ar",,"https://pbs.twimg.com/profile_banners/805853732/1637682308","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1463980887742115840/duWI00oN_normal.jpg",2022-08-18 13:49:56
"805853732","1560262722406584321",2022-08-18 13:49:55,"munimardelplata","<U+0001F6A7><U+0001F477><U+0001F3FC><U+200D><U+2642><U+FE0F> Además el equipo de EMVIAL está reconstruyendo el pavimento en varios puntos simultáneos de Mar del Plata como Bernardino Rivadavia, San Juan, Santa Mónica, Los Andes, Parque Luro y San José, y próximamente empiezan los trabajos en Bosque Alegre.","Twitter for iPhone",253,"1560262718531088386","805853732","munimardelplata",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/munimardelplata/status/1560262722406584321","Municipalidad de General Pueyrredon","","Cuenta oficial de la Municipalidad de General Pueyrredon","https://t.co/57yNI4vuqR",FALSE,81584,891,122,18331,1784,2012-09-06 02:14:27,TRUE,"https://t.co/57yNI4vuqR","http://www.mardelplata.gob.ar",,"https://pbs.twimg.com/profile_banners/805853732/1637682308","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1463980887742115840/duWI00oN_normal.jpg",2022-08-18 13:49:55
"805853732","1560262718531088386",2022-08-18 13:49:55,"munimardelplata","<U+0001F6E3><U+FE0F><U+0001F69C> ¡Nuevas cuadras de asfalto en Santa Rita! Avanzan las obras de cordón cuneta y pavimentación de siete nuevas cuadras en el barrio, un trabajo que hace tiempo esperaban los vecinos para mejorar la circulación en la zona. https://t.co/NifkgFdPrj","Twitter for iPhone",223,,,,FALSE,FALSE,4,3,,,,,,,,"http://pbs.twimg.com/media/FacqqTWVEAAp4Mb.jpg","https://t.co/NifkgFdPrj","https://twitter.com/munimardelplata/status/1560262718531088386/photo/1","photo","http://pbs.twimg.com/media/FacqqTWVEAAp4Mb.jpg http://pbs.twimg.com/media/FacqqTPVUAAgZTA.jpg http://pbs.twimg.com/media/FacqqTeVsAM7lJC.jpg","https://t.co/NifkgFdPrj https://t.co/NifkgFdPrj https://t.co/NifkgFdPrj","https://twitter.com/munimardelplata/status/1560262718531088386/photo/1 https://twitter.com/munimardelplata/status/1560262718531088386/photo/1 https://twitter.com/munimardelplata/status/1560262718531088386/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/munimardelplata/status/1560262718531088386","Municipalidad de General Pueyrredon","","Cuenta oficial de la Municipalidad de General Pueyrredon","https://t.co/57yNI4vuqR",FALSE,81584,891,122,18331,1784,2012-09-06 02:14:27,TRUE,"https://t.co/57yNI4vuqR","http://www.mardelplata.gob.ar",,"https://pbs.twimg.com/profile_banners/805853732/1637682308","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1463980887742115840/duWI00oN_normal.jpg",2022-08-18 13:49:55
"805853732","1559980391934529537",2022-08-17 19:08:03,"munimardelplata","<U+25B6><U+FE0F><U+0001F3B5> Reproducí el video y contanos que te parece su música, ¡la tocaron los chicos de la Orquesta Infanto Juvenil!","Twitter for iPhone",113,"1559980386326695936","805853732","munimardelplata",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/munimardelplata/status/1559980391934529537","Municipalidad de General Pueyrredon","","Cuenta oficial de la Municipalidad de General Pueyrredon","https://t.co/57yNI4vuqR",FALSE,81584,891,122,18331,1784,2012-09-06 02:14:27,TRUE,"https://t.co/57yNI4vuqR","http://www.mardelplata.gob.ar",,"https://pbs.twimg.com/profile_banners/805853732/1637682308","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1463980887742115840/duWI00oN_normal.jpg",2022-08-17 19:08:03
"805853732","1559980386326695936",2022-08-17 19:08:01,"munimardelplata","<U+0001F64C><U+0001F1E6><U+0001F1F7> ¿Sabías qué? El monumento que homenajea al General San Martín ubicado en Luro y Mitre fue declarado Patrimonio Histórico Nacional y hoy, a 172 años de la muerte del máximo lider de la Patria, te contamos su historia. https://t.co/szCGH1OCIp","Twitter for iPhone",220,,,,FALSE,FALSE,14,4,,,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1559980265866514433/pu/img/Fyrj6OWykcocnHPH.jpg","https://t.co/szCGH1OCIp","https://twitter.com/munimardelplata/status/1559980386326695936/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1559980265866514433/pu/img/Fyrj6OWykcocnHPH.jpg","https://t.co/szCGH1OCIp","https://twitter.com/munimardelplata/status/1559980386326695936/video/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/munimardelplata/status/1559980386326695936","Municipalidad de General Pueyrredon","","Cuenta oficial de la Municipalidad de General Pueyrredon","https://t.co/57yNI4vuqR",FALSE,81584,891,122,18331,1784,2012-09-06 02:14:27,TRUE,"https://t.co/57yNI4vuqR","http://www.mardelplata.gob.ar",,"https://pbs.twimg.com/profile_banners/805853732/1637682308","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1463980887742115840/duWI00oN_normal.jpg",2022-08-17 19:08:01
"805853732","1559945438806962176",2022-08-17 16:49:09,"munimardelplata","A 172 años de su muerte mantenemos viva su memoria, legado y valores para seguir construyendo la ciudad que queremos. ¡Viva La Patria!","Twitter for iPhone",134,"1559945433220145158","805853732","munimardelplata",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/munimardelplata/status/1559945438806962176","Municipalidad de General Pueyrredon","","Cuenta oficial de la Municipalidad de General Pueyrredon","https://t.co/57yNI4vuqR",FALSE,81584,891,122,18331,1784,2012-09-06 02:14:27,TRUE,"https://t.co/57yNI4vuqR","http://www.mardelplata.gob.ar",,"https://pbs.twimg.com/profile_banners/805853732/1637682308","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1463980887742115840/duWI00oN_normal.jpg",2022-08-17 16:49:09
"805853732","1559945433220145158",2022-08-17 16:49:08,"munimardelplata","<U+0001F1E6><U+0001F1F7><U+0001F3B6> Con la música de la Orquesta Infanto Juvenil y los marplatenses celebramos al General San Martín, en un nuevo aniversario de su paso a la inmortalidad. https://t.co/40KmFpM4w9","Twitter for iPhone",155,,,,FALSE,FALSE,4,2,,,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1559945321332998146/pu/img/8kTObLnnsCaIrHyu.jpg","https://t.co/40KmFpM4w9","https://twitter.com/munimardelplata/status/1559945433220145158/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1559945321332998146/pu/img/8kTObLnnsCaIrHyu.jpg","https://t.co/40KmFpM4w9","https://twitter.com/munimardelplata/status/1559945433220145158/video/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/munimardelplata/status/1559945433220145158","Municipalidad de General Pueyrredon","","Cuenta oficial de la Municipalidad de General Pueyrredon","https://t.co/57yNI4vuqR",FALSE,81584,891,122,18331,1784,2012-09-06 02:14:27,TRUE,"https://t.co/57yNI4vuqR","http://www.mardelplata.gob.ar",,"https://pbs.twimg.com/profile_banners/805853732/1637682308","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1463980887742115840/duWI00oN_normal.jpg",2022-08-17 16:49:08
"805853732","1559649114958303235",2022-08-16 21:11:40,"munimardelplata","<U+0001F64C> No hay dudas de que tenemos todo y seguimos trabajando para acompañar y sumar propuestas para una Mar del Plata activa los 
365 días del año.","Twitter for iPhone",143,"1559649112940838916","805853732","munimardelplata",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/munimardelplata/status/1559649114958303235","Municipalidad de General Pueyrredon","","Cuenta oficial de la Municipalidad de General Pueyrredon","https://t.co/57yNI4vuqR",FALSE,81584,891,122,18331,1784,2012-09-06 02:14:27,TRUE,"https://t.co/57yNI4vuqR","http://www.mardelplata.gob.ar",,"https://pbs.twimg.com/profile_banners/805853732/1637682308","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1463980887742115840/duWI00oN_normal.jpg",2022-08-16 21:11:40
"805853732","1559649112940838916",2022-08-16 21:11:40,"munimardelplata","<U+0001F44F> Además, nuestros representantes de la selección marplatense de futsal participaron de la fiesta y golearon al equipo de La Costa por 5 a 0.","Twitter for iPhone",141,"1559649111145648128","805853732","munimardelplata",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/munimardelplata/status/1559649112940838916","Municipalidad de General Pueyrredon","","Cuenta oficial de la Municipalidad de General Pueyrredon","https://t.co/57yNI4vuqR",FALSE,81584,891,122,18331,1784,2012-09-06 02:14:27,TRUE,"https://t.co/57yNI4vuqR","http://www.mardelplata.gob.ar",,"https://pbs.twimg.com/profile_banners/805853732/1637682308","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1463980887742115840/duWI00oN_normal.jpg",2022-08-16 21:11:40
